,MEMBER_NO,clusters
52066,4367,
52067,27553,
52068,26351,
52069,56200,
52070,12630,
52071,23016,
52072,39386,
52073,37934,
52074,59931,
52075,14523,
52076,29661,
52077,8923,
52078,2112,
52079,13059,
52080,44555,
52081,17318,
52082,1870,
52083,55148,
52084,33424,
52085,9921,
52086,18570,
52087,3041,
52088,18133,
52089,50987,
52090,7702,
52091,12186,
52092,28024,
52093,46227,
52094,36882,
52095,41155,
52096,4912,
52097,59599,
52098,1624,
52099,56319,
52100,15038,
52101,4944,
52102,15954,
52103,20104,
52104,30567,
52105,10035,
52106,34965,
52107,47508,
52108,48163,
52109,418,
52110,52786,
52111,33202,
52112,14158,
52113,2721,
52114,1220,
52115,36892,
52116,24071,
52117,10889,
52118,22941,
52119,7977,
52120,15875,
52121,31973,
52122,57952,
52123,58802,
52124,7077,
52125,40172,
52126,20149,
52127,22274,
52128,61627,
52129,5195,
52130,58866,
52131,61255,
52132,35336,
52133,18185,
52134,43336,
52135,7048,
52136,30484,
52137,17696,
52138,37157,
52139,34217,
52140,5057,
52141,21238,
52142,46721,
52143,22930,
52144,28536,
52145,41924,
52146,60554,
52147,62164,
52148,49082,
52149,57077,
52150,12341,
52151,13832,
52152,19634,
52153,20007,
52154,47221,
52155,40418,
52156,38635,
52157,43087,
52158,49900,
52159,38810,
52160,134,
52161,15601,
52162,19101,
52163,42138,
52164,45476,
52165,41353,
52166,8973,
52167,22788,
52168,40836,
52169,32543,
52170,35371,
52171,59826,
52172,13215,
52173,5021,
52174,42427,
52175,1364,
52176,60463,
52177,58248,
52178,15606,
52179,40568,
52180,3236,
52181,47377,
52182,60695,
52183,2658,
52184,51888,
52185,7315,
52186,39238,
52187,5963,
52188,37540,
52189,33227,
52190,17068,
52191,28927,
52192,17272,
52193,22336,
52194,7162,
52195,30715,
52196,8382,
52197,23689,
52198,32969,
52199,37680,
52200,15161,
52201,7692,
52202,41131,
52203,46668,
52204,22342,
52205,44233,
52206,62241,
52207,15699,
52208,43472,
52209,21012,
52210,45236,
52211,10700,
52212,61383,
52213,46474,
52214,47751,
52215,51490,
52216,39626,
52217,7518,
52218,24181,
52219,883,
52220,10549,
52221,27808,
52222,6726,
52223,14863,
52224,49122,
52225,15764,
52226,27156,
52227,51442,
52228,8032,
52229,44529,
52230,61505,
52231,33589,
52232,59565,
52233,2037,
52234,19137,
52235,46770,
52236,52577,
52237,52165,
52238,24255,
52239,16555,
52240,29441,
52241,31510,
52242,32676,
52243,18531,
52244,13147,
52245,46997,
52246,28092,
52247,32122,
52248,61550,
52249,55719,
52250,25206,
52251,57281,
52252,35099,
52253,60,
52254,35206,
52255,61498,
52256,47949,
52257,49338,
52258,27175,
52259,33929,
52260,43027,
52261,41727,
52262,61364,
52263,21807,
52264,53460,
52265,23943,
52266,36347,
52267,17123,
52268,26169,
52269,34987,
52270,34988,
52271,61546,
52272,61208,
52273,59403,
52274,7956,
52275,3565,
52276,18323,
52277,562,
52278,23224,
52279,47732,
52280,36858,
52281,16851,
52282,26607,
52283,36242,
52284,59938,
52285,40809,
52286,15586,
52287,10469,
52288,53360,
52289,39907,
52290,62050,
52291,62717,
52292,7725,
52293,45140,
52294,16236,
52295,25236,
52296,60198,
52297,37841,
52298,45395,
52299,53164,
52300,36901,
52301,15143,
52302,39542,
52303,32263,
52304,17267,
52305,26056,
52306,56403,
52307,44011,
52308,32253,
52309,41157,
52310,60327,
52311,13048,
52312,61515,
52313,27131,
52314,39330,
52315,32096,
52316,15059,
52317,30586,
52318,32266,
52319,10511,
52320,30078,
52321,48098,
52322,23711,
52323,35006,
52324,35138,
52325,43851,
52326,50561,
52327,19363,
52328,61161,
52329,17503,
52330,23405,
52331,28112,
52332,50111,
52333,52999,
52334,10654,
52335,58676,
52336,6121,
52337,34327,
52338,4979,
52339,7243,
52340,44360,
52341,10772,
52342,18755,
52343,31162,
52344,39565,
52345,62645,
52346,26875,
52347,44266,
52348,51003,
52349,58055,
52350,32702,
52351,19046,
52352,44433,
52353,52694,
52354,31709,
52355,42923,
52356,7998,
52357,17154,
52358,26224,
52359,27381,
52360,62056,
52361,8708,
52362,20382,
52363,24640,
52364,37749,
52365,7419,
52366,9025,
52367,20721,
52368,22375,
52369,33604,
52370,43543,
52371,1108,
52372,61787,
52373,26115,
52374,41022,
52375,43169,
52376,28957,
52377,9930,
52378,6379,
52379,18461,
52380,13368,
52381,35068,
52382,47208,
52383,18508,
52384,19045,
52385,44038,
52386,31468,
52387,21525,
52388,10764,
52389,6526,
52390,32841,
52391,51305,
52392,408,
52393,30220,
52394,21428,
52395,9008,
52396,16451,
52397,37760,
52398,5469,
52399,59090,
52400,25052,
52401,46284,
52402,6539,
52403,48697,
52404,59085,
52405,51417,
52406,49374,
52407,55263,
52408,6418,
52409,10995,
52410,46752,
52411,37809,
52412,5131,
52413,42737,
52414,30157,
52415,43568,
52416,45615,
52417,22778,
52418,44157,
52419,19443,
52420,18616,
52421,7088,
52422,10503,
52423,7495,
52424,61191,
52425,47103,
52426,11978,
52427,62433,
52428,61419,
52429,23990,
52430,44763,
52431,50327,
52432,39692,
52433,30074,
52434,49601,
52435,53355,
52436,11138,
52437,47077,
52438,22236,
52439,29806,
52440,27003,
52441,47828,
52442,257,
52443,18095,
52444,48333,
52445,43320,
52446,54633,
52447,10210,
52448,14868,
52449,21595,
52450,31853,
52451,56852,
52452,57386,
52453,48754,
52454,31057,
52455,42962,
52456,51293,
52457,4647,
52458,23277,
52459,53162,
52460,20765,
52461,16816,
52462,9069,
52463,4960,
52464,49594,
52465,9045,
52466,25292,
52467,29201,
52468,30471,
52469,52067,
52470,53470,
52471,18168,
52472,60429,
52473,60415,
52474,12989,
52475,13921,
52476,35235,
52477,9481,
52478,17874,
52479,39603,
52480,1826,
52481,33014,
52482,42354,
52483,61879,
52484,29674,
52485,55611,
52486,959,
52487,32372,
52488,39440,
52489,12833,
52490,56041,
52491,60504,
52492,21596,
52493,33003,
52494,54959,
52495,23584,
52496,55701,
52497,37449,
52498,29598,
52499,27731,
52500,50027,
52501,41510,
52502,21802,
52503,61410,
52504,22644,
52505,60085,
52506,45235,
52507,32213,
52508,3995,
52509,17561,
52510,48383,
52511,8271,
52512,36558,
52513,37839,
52514,60860,
52515,8498,
52516,24232,
52517,56717,
52518,22722,
52519,46681,
52520,29169,
52521,60535,
52522,53443,
52523,10186,
52524,48676,
52525,26315,
52526,17247,
52527,131,
52528,13218,
52529,28620,
52530,15894,
52531,20981,
52532,19527,
52533,23520,
52534,52238,
52535,5325,
52536,18179,
52537,9629,
52538,5907,
52539,10196,
52540,23411,
52541,49566,
52542,14765,
52543,34221,
52544,40065,
52545,58113,
52546,21164,
52547,34707,
52548,23290,
52549,33936,
52550,60980,
52551,48855,
52552,50294,
52553,243,
52554,28690,
52555,41748,
52556,60870,
52557,59399,
52558,15857,
52559,57438,
52560,35547,
52561,24426,
52562,27449,
52563,22537,
52564,41330,
52565,4864,
52566,33484,
52567,25941,
52568,10947,
52569,9385,
52570,42626,
52571,12593,
52572,33758,
52573,22829,
52574,25233,
52575,26544,
52576,27105,
52577,31584,
52578,27196,
52579,35315,
52580,7333,
52581,16425,
52582,52027,
52583,51473,
52584,35737,
52585,43620,
52586,17325,
52587,53174,
52588,62407,
52589,35485,
52590,43730,
52591,15213,
52592,38401,
52593,26227,
52594,51489,
52595,49689,
52596,28109,
52597,10594,
52598,24904,
52599,24183,
52600,26180,
52601,7634,
52602,10091,
52603,11260,
52604,22191,
52605,28586,
52606,30785,
52607,52063,
52608,61812,
52609,42234,
52610,2952,
52611,13414,
52612,39916,
52613,7454,
52614,6869,
52615,13258,
52616,28274,
52617,62745,
52618,36301,
52619,29442,
52620,42012,
52621,12748,
52622,14269,
52623,38705,
52624,50929,
52625,24739,
52626,9197,
52627,34941,
52628,54715,
52629,56022,
52630,37193,
52631,16475,
52632,24504,
52633,47945,
52634,38744,
52635,21898,
52636,18294,
52637,339,
52638,61272,
52639,57366,
52640,16155,
52641,42049,
52642,14391,
52643,53323,
52644,49516,
52645,5763,
52646,23430,
52647,28799,
52648,33682,
52649,42162,
52650,45501,
52651,45510,
52652,55107,
52653,16245,
52654,20919,
52655,59922,
52656,22852,
52657,56908,
52658,61209,
52659,4051,
52660,27721,
52661,42045,
52662,61580,
52663,21170,
52664,8857,
52665,59504,
52666,10132,
52667,6864,
52668,43389,
52669,27585,
52670,52940,
52671,59156,
52672,26047,
52673,28039,
52674,46248,
52675,46983,
52676,33150,
52677,6094,
52678,2127,
52679,46400,
52680,34508,
52681,26087,
52682,49393,
52683,39681,
52684,54413,
52685,19222,
52686,30525,
52687,14622,
52688,2961,
52689,18609,
52690,33655,
52691,21044,
52692,29240,
52693,33946,
52694,38151,
52695,47991,
52696,49289,
52697,50927,
52698,17252,
52699,11135,
52700,33729,
52701,4529,
52702,53153,
52703,57814,
52704,37915,
52705,56571,
52706,23063,
52707,38018,
52708,31585,
52709,25267,
52710,62190,
52711,35598,
52712,22283,
52713,16581,
52714,34250,
52715,55565,
52716,24956,
52717,36840,
52718,27977,
52719,11566,
52720,15907,
52721,27473,
52722,7697,
52723,14912,
52724,39509,
52725,29835,
52726,16063,
52727,57031,
52728,15011,
52729,31286,
52730,30047,
52731,36379,
52732,12915,
52733,18382,
52734,54716,
52735,3717,
52736,29889,
52737,52135,
52738,42121,
52739,19610,
52740,37020,
52741,19548,
52742,28454,
52743,39577,
52744,47857,
52745,9602,
52746,6096,
52747,19286,
52748,24390,
52749,32074,
52750,42884,
52751,43450,
52752,51869,
52753,56038,
52754,55599,
52755,37300,
52756,16858,
52757,9697,
52758,3122,
52759,2598,
52760,7810,
52761,5374,
52762,56435,
52763,12201,
52764,1604,
52765,39498,
52766,6677,
52767,40070,
52768,27544,
52769,47498,
52770,50975,
52771,11943,
52772,25139,
52773,31677,
52774,62230,
52775,57453,
52776,13799,
52777,52783,
52778,57902,
52779,51878,
52780,9213,
52781,11396,
52782,45485,
52783,20763,
52784,9141,
52785,2825,
52786,25793,
52787,44107,
52788,44121,
52789,18412,
52790,12916,
52791,24924,
52792,43074,
52793,54571,
52794,46522,
52795,15813,
52796,56352,
52797,549,
52798,53305,
52799,48746,
52800,745,
52801,23201,
52802,25029,
52803,45785,
52804,7727,
52805,1482,
52806,58850,
52807,15078,
52808,21926,
52809,59470,
52810,27311,
52811,17225,
52812,45791,
52813,42498,
52814,46107,
52815,17502,
52816,62855,
52817,6312,
52818,11666,
52819,21956,
52820,37109,
52821,40618,
52822,55889,
52823,21426,
52824,19996,
52825,57161,
52826,15518,
52827,54092,
52828,34033,
52829,38430,
52830,4552,
52831,27920,
52832,5977,
52833,41114,
52834,54923,
52835,43462,
52836,49251,
52837,1408,
52838,23144,
52839,13243,
52840,375,
52841,45048,
52842,19027,
52843,57468,
52844,26371,
52845,40746,
52846,53888,
52847,9608,
52848,16849,
52849,49503,
52850,38043,
52851,28955,
52852,44535,
52853,44548,
52854,50628,
52855,16219,
52856,36947,
52857,27498,
52858,18435,
52859,32471,
52860,32346,
52861,14481,
52862,62082,
52863,37104,
52864,4355,
52865,214,
52866,13350,
52867,29313,
52868,37557,
52869,16114,
52870,61683,
52871,49523,
52872,52567,
52873,9563,
52874,58039,
52875,61077,
52876,14419,
52877,37938,
52878,57965,
52879,62933,
52880,45120,
52881,10601,
52882,26299,
52883,2729,
52884,45026,
52885,26631,
52886,60895,
52887,36022,
52888,3202,
52889,15934,
52890,6283,
52891,38535,
52892,5525,
52893,20813,
52894,54729,
52895,15531,
52896,58172,
52897,30197,
52898,59850,
52899,49833,
52900,1701,
52901,37904,
52902,31117,
52903,60982,
52904,42967,
52905,59552,
52906,26197,
52907,56534,
52908,52271,
52909,36070,
52910,18879,
52911,53243,
52912,27696,
52913,21876,
52914,45358,
52915,21200,
52916,32021,
52917,27326,
52918,59056,
52919,7657,
52920,12084,
52921,9321,
52922,16886,
52923,32432,
52924,19883,
52925,9070,
52926,30620,
52927,61394,
52928,22743,
52929,24457,
52930,20466,
52931,20421,
52932,15219,
52933,28805,
52934,12800,
52935,3693,
52936,29684,
52937,54999,
52938,47,
52939,37285,
52940,36493,
52941,16680,
52942,52102,
52943,49536,
52944,30653,
52945,60358,
52946,15855,
52947,29356,
52948,18628,
52949,32264,
52950,20412,
52951,33117,
52952,12076,
52953,61477,
52954,23903,
52955,28532,
52956,3465,
52957,43310,
52958,35339,
52959,16777,
52960,14798,
52961,23834,
52962,32709,
52963,51082,
52964,434,
52965,2712,
52966,49296,
52967,25241,
52968,49961,
52969,21874,
52970,25625,
52971,25397,
52972,34937,
52973,33863,
52974,26885,
52975,57647,
52976,7608,
52977,16124,
52978,45813,
52979,26621,
52980,37850,
52981,61643,
52982,57540,
52983,45672,
52984,53008,
52985,23319,
52986,45247,
52987,1884,
52988,3134,
52989,50643,
52990,59528,
52991,55251,
52992,57936,
52993,3416,
52994,35524,
52995,41262,
52996,790,
52997,54601,
52998,7922,
52999,25156,
53000,45401,
53001,25580,
53002,50618,
53003,386,
53004,41486,
53005,12240,
53006,12678,
53007,56745,
53008,42991,
53009,18517,
53010,29860,
53011,38963,
53012,46090,
53013,732,
53014,8559,
53015,58265,
53016,250,
53017,1920,
53018,18892,
53019,59226,
53020,40539,
53021,11568,
53022,46855,
53023,19401,
53024,59014,
53025,21936,
53026,2441,
53027,47984,
53028,20880,
53029,8604,
53030,5184,
53031,33994,
53032,48747,
53033,43449,
53034,30043,
53035,24345,
53036,13479,
53037,46484,
53038,7942,
53039,30111,
53040,7190,
53041,7943,
53042,8053,
53043,17141,
53044,17655,
53045,25402,
53046,26211,
53047,34557,
53048,42068,
53049,51448,
53050,13624,
53051,9122,
53052,12170,
53053,34927,
53054,29174,
53055,36274,
53056,54420,
53057,21445,
53058,22843,
53059,4428,
53060,47999,
53061,55959,
53062,24443,
53063,6644,
53064,25350,
53065,40719,
53066,44010,
53067,37773,
53068,27107,
53069,57347,
53070,19116,
53071,28341,
53072,9983,
53073,38946,
53074,15554,
53075,14347,
53076,10120,
53077,25038,
53078,43947,
53079,61847,
53080,7991,
53081,10315,
53082,39088,
53083,12894,
53084,2907,
53085,29449,
53086,51120,
53087,42415,
53088,47736,
53089,20661,
53090,16071,
53091,25917,
53092,55868,
53093,22682,
53094,59228,
53095,60348,
53096,50459,
53097,26467,
53098,1828,
53099,24363,
53100,24650,
53101,46999,
53102,2648,
53103,61213,
53104,54480,
53105,15669,
53106,2568,
53107,5658,
53108,15235,
53109,38820,
53110,57205,
53111,52929,
53112,60493,
53113,18842,
53114,38688,
53115,17812,
53116,37542,
53117,41216,
53118,19749,
53119,24549,
53120,28457,
53121,27214,
53122,33783,
53123,15148,
53124,26800,
53125,61418,
53126,56711,
53127,2940,
53128,60309,
53129,44866,
53130,47484,
53131,1723,
53132,22237,
53133,57939,
53134,6712,
53135,22558,
53136,2559,
53137,59879,
53138,41448,
53139,35830,
53140,47636,
53141,61691,
53142,40279,
53143,33715,
53144,3450,
53145,36058,
53146,40499,
53147,2730,
53148,17165,
53149,18329,
53150,29411,
53151,10616,
53152,33961,
53153,58867,
53154,48297,
53155,6574,
53156,60814,
53157,45378,
53158,54344,
53159,32426,
53160,54343,
53161,55826,
53162,57477,
53163,62133,
53164,25651,
53165,36224,
53166,29521,
53167,46182,
53168,13319,
53169,15646,
53170,19643,
53171,60109,
53172,47540,
53173,27552,
53174,33246,
53175,49344,
53176,313,
53177,17037,
53178,37482,
53179,56366,
53180,42970,
53181,36574,
53182,58514,
53183,34994,
53184,46004,
53185,60479,
53186,13416,
53187,26066,
53188,45885,
53189,41387,
53190,18428,
53191,12340,
53192,45552,
53193,6482,
53194,37445,
53195,42942,
53196,23740,
53197,33702,
53198,14961,
53199,48250,
53200,51735,
53201,37436,
53202,26201,
53203,28717,
53204,57476,
53205,50395,
53206,60041,
53207,48,
53208,59556,
53209,39297,
53210,3505,
53211,6773,
53212,13031,
53213,12476,
53214,43848,
53215,42935,
53216,2425,
53217,39859,
53218,18244,
53219,17698,
53220,58739,
53221,1476,
53222,30230,
53223,29530,
53224,60313,
53225,37524,
53226,1481,
53227,15128,
53228,28096,
53229,42422,
53230,60444,
53231,40788,
53232,7953,
53233,62845,
53234,40679,
53235,62411,
53236,6927,
53237,2233,
53238,33918,
53239,2272,
53240,26446,
53241,12816,
53242,22168,
53243,18777,
53244,52155,
53245,13871,
53246,26350,
53247,33980,
53248,41870,
53249,45494,
53250,13881,
53251,9095,
53252,50922,
53253,53720,
53254,14530,
53255,5189,
53256,32481,
53257,9514,
53258,37237,
53259,35829,
53260,14698,
53261,54372,
53262,36175,
53263,34108,
53264,48039,
53265,2364,
53266,40877,
53267,61241,
53268,51024,
53269,22844,
53270,31288,
53271,34655,
53272,22710,
53273,48531,
53274,58915,
53275,29040,
53276,23157,
53277,22934,
53278,23982,
53279,57384,
53280,24095,
53281,24750,
53282,59836,
53283,55035,
53284,20691,
53285,6166,
53286,34094,
53287,14646,
53288,9029,
53289,50334,
53290,55356,
53291,47814,
53292,58649,
53293,26701,
53294,31076,
53295,42972,
53296,13062,
53297,50276,
53298,44132,
53299,86,
53300,3626,
53301,21107,
53302,52245,
53303,34456,
53304,60195,
53305,17986,
53306,17415,
53307,20852,
53308,47018,
53309,42530,
53310,617,
53311,1787,
53312,14644,
53313,16518,
53314,19981,
53315,27361,
53316,27375,
53317,48845,
53318,57313,
53319,60777,
53320,37175,
53321,1383,
53322,61133,
53323,22535,
53324,20417,
53325,23490,
53326,40805,
53327,53109,
53328,55497,
53329,51862,
53330,44408,
53331,16711,
53332,12723,
53333,26104,
53334,46330,
53335,11283,
53336,1580,
53337,26383,
53338,9463,
53339,39670,
53340,62668,
53341,48415,
53342,55595,
53343,20041,
53344,55763,
53345,4605,
53346,10974,
53347,3178,
53348,9352,
53349,38785,
53350,59035,
53351,60528,
53352,15370,
53353,58908,
53354,62728,
53355,14046,
53356,44039,
53357,3418,
53358,24466,
53359,22529,
53360,22272,
53361,2878,
53362,41247,
53363,4312,
53364,15995,
53365,61807,
53366,29482,
53367,21502,
53368,21328,
53369,41381,
53370,39566,
53371,41344,
53372,10736,
53373,18411,
53374,37402,
53375,37778,
53376,46612,
53377,18145,
53378,1953,
53379,45965,
53380,20247,
53381,10473,
53382,49154,
53383,8602,
53384,24351,
53385,14669,
53386,690,
53387,54815,
53388,33242,
53389,42660,
53390,34485,
53391,25689,
53392,22109,
53393,25804,
53394,36205,
53395,22819,
53396,36851,
53397,37343,
53398,44137,
53399,53095,
53400,62045,
53401,25140,
53402,60141,
53403,3271,
53404,38516,
53405,26342,
53406,60201,
53407,40911,
53408,62611,
53409,52432,
53410,38603,
53411,44119,
53412,47248,
53413,59023,
53414,5981,
53415,9171,
53416,6942,
53417,43327,
53418,10886,
53419,11222,
53420,28192,
53421,45362,
53422,50604,
53423,9276,
53424,36812,
53425,19896,
53426,37724,
53427,41420,
53428,36916,
53429,41309,
53430,49619,
53431,62784,
53432,58734,
53433,46122,
53434,8392,
53435,34064,
53436,37941,
53437,6938,
53438,25271,
53439,22007,
53440,27276,
53441,12720,
53442,10106,
53443,4298,
53444,36150,
53445,30179,
53446,18591,
53447,24791,
